AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
2,3,11,4,24,91000,1,0
2,4,32,4,0,91000,0,0
3,10,36,1,38,91000,1,0
3,9,7,4,41,91000,2,2
0,1,11,1,38,91000,1,2
1,2,36,1,38,91000,2,0
2,4,31,1,5,91000,2,0
2,4,18,4,3,91000,2,0
2,6,36,1,24,91000,2,0
2,4,28,1,13,91000,1,2
2,6,36,4,32,91000,2,2
1,3,14,1,10,91000,0,2
1,1,18,1,22,91000,0,0
1,1,7,1,5,91000,2,0
1,5,29,2,3,90910,0,0
1,5,25,1,7,90875,0,0
3,5,0,4,41,90800,0,0
2,5,0,1,29,90720,2,0
1,3,3,1,11,90600,2,0
2,3,15,1,24,90500,1,0
1,3,21,1,16,90500,0,0
2,4,14,1,0,90500,0,0
1,1,36,1,29,90500,2,0
2,4,36,1,1,90300,2,0
1,2,7,4,10,90211,2,2
2,4,18,4,0,90200,2,0
3,6,3,1,10,90168,0,0
2,4,17,4,41,90106,1,0
3,3,18,4,8,90100,1,0
1,3,14,1,41,90100,2,0
3,10,18,4,16,90050,2,0
2,4,7,1,41,90000,0,0
3,9,21,4,4,90000,0,0
1,2,36,1,19,90000,2,0
1,1,29,1,12,90000,2,0
1,1,7,1,38,90000,2,0
3,10,21,1,6,90000,0,0
6,15,19,1,10,90000,2,0
1,3,26,1,5,90000,2,0
3,7,1,1,19,90000,0,0
2,6,14,1,24,90000,0,0
2,5,36,4,24,90000,2,0
1,1,15,1,24,90000,2,0
2,6,17,4,38,90000,0,0
2,4,4,1,36,90000,2,0
1,2,4,1,5,90000,0,0
1,2,4,1,3,90000,2,0
2,4,36,4,36,90000,2,0
3,8,36,1,28,90000,2,0
4,15,22,1,35,90000,0,0
2,6,25,1,3,90000,2,0
3,3,10,4,35,90000,1,0
1,1,27,1,35,90000,0,0
2,6,31,1,19,90000,0,0
2,4,36,1,5,90000,0,0
2,3,7,1,19,90000,2,0
2,4,7,1,13,90000,2,0
2,5,14,1,41,90000,2,0
3,6,7,1,38,90000,2,0
1,3,36,4,11,90000,2,0
1,1,7,1,24,90000,2,0
2,5,0,4,3,90000,2,0
1,3,14,1,9,90000,0,0
2,6,32,1,8,90000,2,0
4,16,33,4,5,90000,2,0
1,3,7,1,41,90000,2,0
1,1,7,1,24,90000,2,0
1,3,18,4,19,90000,2,0
2,6,10,4,23,90000,1,0
1,2,36,1,24,90000,2,0
1,2,8,1,24,90000,0,0
0,1,14,1,0,90000,0,0
2,5,27,1,5,90000,0,0
1,5,36,1,24,90000,0,0
2,1,18,2,38,90000,2,0
1,2,36,1,31,90000,2,0
1,2,4,1,24,90000,0,0
1,3,36,1,1,90000,2,0
1,1,25,2,5,90000,2,0
1,4,27,4,3,90000,2,0
2,1,36,1,2,90000,2,0
2,5,35,1,0,90000,0,0
3,7,18,4,3,90000,2,0
2,4,18,1,22,90000,2,0
1,2,4,1,36,90000,0,0
6,2,36,6,33,90000,2,0
1,2,7,1,24,90000,2,0
4,9,22,1,24,90000,1,2
2,5,7,1,19,90000,2,2
1,1,33,1,24,90000,2,2
2,4,14,1,24,90000,0,2
2,6,18,1,19,90000,2,2
2,4,14,1,41,90000,0,2
1,1,31,1,11,90000,2,2
1,1,21,3,21,90000,2,2
3,9,37,1,5,90000,0,2
1,2,32,1,36,90000,0,0
1,1,36,1,36,90000,2,0
1,4,18,3,24,90000,2,0
2,1,36,4,39,90000,2,0
3,9,36,1,5,90000,2,0
2,4,8,1,0,90000,2,0
4,10,33,1,38,90000,2,0
2,4,9,1,41,90000,0,0
2,2,36,7,10,90000,2,0
2,4,35,1,41,90000,0,0
2,5,25,1,26,90000,2,0
2,1,18,4,37,90000,0,0
1,2,36,1,41,90000,2,0
1,4,4,1,8,90000,0,0
1,3,7,1,24,90000,2,0
1,3,3,1,11,90000,0,0
2,3,36,1,3,90000,2,0
1,2,5,4,41,90000,0,0
1,2,7,1,24,90000,2,0
2,6,32,1,10,90000,1,1
1,1,2,1,19,90000,1,0
2,3,0,1,38,90000,2,2
3,9,26,4,5,90000,2,0
2,6,25,1,5,90000,0,0
2,1,33,4,24,90000,2,0
2,5,1,1,4,90000,2,0
2,5,1,1,24,90000,2,2
2,3,33,4,34,90000,1,0
1,3,1,1,24,90000,2,0
1,1,7,1,24,90000,2,0
2,4,7,4,41,90000,2,0
2,4,13,1,24,90000,2,0
2,6,18,6,5,90000,2,0
2,3,36,1,34,90000,2,2
2,2,7,4,19,90000,2,0
3,7,6,3,7,90000,2,0
3,7,36,1,10,90000,2,0
1,3,3,1,11,90000,1,2
1,5,25,1,27,90000,2,0
2,6,32,1,24,90000,2,0
1,3,2,4,0,90000,0,2
2,3,0,4,4,90000,0,0
1,1,9,4,25,90000,2,0
1,3,36,1,0,90000,2,0
1,1,4,1,24,90000,0,0
3,6,18,1,2,90000,2,2
3,8,13,1,19,90000,1,0
3,7,1,1,24,90000,2,0
1,3,7,1,41,90000,2,0
3,5,36,4,1,90000,0,0
3,9,17,4,10,90000,0,0
1,3,0,4,7,90000,0,0
1,3,36,1,20,90000,1,0
3,8,26,1,24,90000,2,0
2,3,18,4,5,90000,2,0
2,5,36,1,1,90000,2,0
3,8,7,1,11,90000,0,0
4,10,15,4,10,90000,2,0
2,2,3,4,11,90000,2,2
3,8,32,1,24,90000,2,0
1,1,27,1,24,90000,2,0
2,3,7,1,26,90000,0,0
2,4,26,1,24,90000,0,0
2,3,29,1,24,90000,2,0
1,1,9,1,24,90000,1,0
3,8,21,1,26,90000,2,2
2,4,0,1,26,90000,0,0
1,2,25,1,26,90000,0,2
3,5,36,1,0,90000,2,0
1,2,7,4,24,90000,2,0
1,6,36,1,0,90000,0,0
2,4,7,1,41,90000,2,2
3,6,14,4,24,90000,2,2
3,9,37,4,20,90000,2,0
2,5,13,1,24,90000,2,0
2,3,14,1,9,90000,2,0
3,3,27,4,10,90000,1,0
2,4,11,1,27,90000,1,0
2,4,8,1,26,90000,0,0
0,2,4,1,24,90000,1,0
3,4,18,4,24,90000,1,0
3,4,1,1,24,90000,0,2
2,5,15,1,38,90000,0,0
1,3,0,4,24,90000,0,0
3,10,14,4,4,90000,0,0
2,4,1,1,19,90000,2,2
2,3,27,1,19,90000,1,2
1,4,16,1,19,90000,0,2
1,1,25,6,13,90000,0,2
2,3,1,1,36,90000,2,0
1,3,2,1,12,90000,2,0
1,5,19,6,21,90000,1,0
4,12,17,1,32,90000,1,0
0,1,7,1,24,90000,0,2
1,3,36,1,30,90000,2,0
2,5,18,1,26,90000,0,0
3,15,33,6,36,90000,2,0
2,7,15,1,24,90000,0,0
2,4,14,1,32,90000,2,2
2,5,26,1,24,90000,2,0
3,7,36,1,24,90000,2,0
2,8,18,1,39,90000,2,0
2,3,8,1,5,90000,2,2
2,5,36,1,36,90000,2,0
1,3,1,1,24,90000,2,1
2,6,1,1,24,90000,2,2
2,4,1,1,24,90000,1,2
3,8,7,4,5,90000,2,0
1,2,6,1,19,90000,1,1
1,3,2,1,19,90000,1,2
2,5,21,1,24,90000,2,2
2,4,14,1,19,90000,2,0
3,7,32,1,10,90000,0,0
1,1,7,1,19,90000,2,0
2,5,18,4,9,90000,0,0
1,3,1,1,38,90000,0,0
1,4,3,1,11,90000,2,2
2,1,11,1,29,90000,2,2
2,3,18,4,5,90000,0,0
0,1,7,1,22,90000,2,0
3,11,14,1,35,90000,1,0
2,3,21,1,32,90000,2,0
2,2,18,4,19,90000,2,0
1,3,13,1,36,90000,0,0
2,5,25,1,24,90000,2,2
3,7,25,1,19,90000,1,0
4,10,17,4,38,90000,2,0
4,16,36,6,29,90000,2,2
1,3,23,1,10,90000,2,2
1,2,9,1,10,90000,0,2
1,3,36,1,26,90000,2,0
2,4,9,1,41,90000,0,2
0,1,36,1,24,90000,2,0
2,5,36,4,3,90000,0,2
4,12,29,6,24,90000,2,2
2,4,31,1,0,90000,2,0
3,8,25,1,22,90000,0,0
1,1,14,4,24,90000,0,0
2,3,25,1,24,90000,0,0
1,4,1,1,11,90000,2,0
1,2,0,4,24,90000,2,2
3,8,31,1,15,90000,2,2
1,2,14,1,24,90000,2,2
2,4,4,1,5,90000,0,0
1,2,14,1,3,90000,0,0
4,11,18,1,35,90000,1,0
2,4,14,1,26,90000,2,0
1,3,7,1,40,90000,2,0
1,2,27,4,35,90000,1,2
2,5,18,1,24,90000,2,0
1,2,6,1,0,90000,1,2
1,2,26,1,24,90000,2,0
2,4,36,1,5,90000,2,0
1,4,7,1,26,90000,2,0
1,2,4,1,24,90000,2,0
3,9,34,4,2,90000,1,0
1,1,14,1,5,90000,0,0
1,3,26,1,24,90000,2,0
1,2,27,1,22,90000,0,0
3,5,14,1,19,90000,0,0
1,3,37,4,10,90000,2,0
2,4,13,1,24,90000,2,0
0,1,7,1,19,90000,2,2
1,3,8,4,0,90000,2,0
2,3,24,4,8,90000,1,0
2,4,3,1,28,90000,2,0
3,2,33,1,33,90000,2,0
1,4,18,1,24,90000,0,0
1,3,14,1,24,90000,0,2
2,7,25,4,9,90000,2,0
1,5,36,1,37,90000,2,0
1,1,11,1,41,90000,0,2
2,4,26,1,24,90000,2,0
1,1,21,1,24,90000,0,0
2,5,14,1,30,90000,2,0
2,2,14,4,23,90000,0,0
2,5,1,1,24,90000,2,0
3,5,32,4,26,90000,2,2
2,8,36,1,27,90000,0,0
1,2,36,4,24,90000,2,2
1,1,36,4,9,90000,2,2
1,1,7,1,24,90000,2,2
1,4,14,1,24,90000,0,0
2,5,20,1,16,90000,2,0
3,6,12,1,19,90000,2,2
2,5,25,1,5,90000,2,2
3,5,18,2,24,90000,0,0
4,7,18,4,19,90000,2,0
1,2,23,1,19,90000,2,0
2,4,17,4,41,90000,1,0
5,12,19,1,24,90000,1,0
3,13,36,4,33,90000,2,0
2,4,26,1,24,90000,0,0
2,6,1,1,24,90000,2,2
2,4,29,1,26,90000,2,2
2,4,36,1,5,90000,0,2
1,3,14,1,4,90000,0,0
4,15,26,4,24,90000,2,0
2,4,36,4,9,90000,2,0
3,1,15,1,19,90000,1,2
1,3,7,1,19,90000,2,0
2,2,7,4,24,90000,2,2
2,6,14,1,10,90000,0,2
3,10,32,1,24,90000,0,0
5,10,12,1,19,90000,2,2
1,1,18,1,20,90000,1,2
2,3,0,1,24,90000,2,2
1,1,36,1,1,90000,2,0
2,4,0,4,13,90000,1,0
4,10,10,4,20,90000,0,0
1,2,14,1,24,90000,0,0
1,3,21,1,19,90000,0,0
2,4,27,1,3,90000,2,2
1,1,7,1,26,90000,2,2
2,4,1,1,19,90000,2,0
2,4,5,1,35,90000,0,0
1,1,31,1,24,90000,2,0
1,6,36,6,24,90000,2,0
1,1,27,4,23,90000,0,0
2,5,36,1,41,90000,2,0
1,2,3,1,11,90000,2,0
2,5,22,2,24,90000,1,0
2,5,24,1,13,90000,0,0
3,10,25,1,29,90000,2,0
1,3,33,3,21,90000,0,2
2,4,1,1,24,90000,2,0
2,4,3,1,11,90000,2,2
1,1,36,1,5,90000,2,0
1,1,18,1,26,90000,0,0
2,5,14,1,36,90000,2,2
1,1,36,1,37,90000,2,0
2,6,18,1,24,90000,2,2
2,1,33,1,19,90000,2,0
3,5,1,1,24,90000,2,0
0,1,14,1,24,90000,0,0
1,3,36,1,38,90000,2,2
2,2,18,4,26,90000,2,0
1,2,7,1,41,90000,0,0
3,4,31,1,41,90000,2,0
2,5,7,4,41,90000,2,2
3,7,1,1,5,90000,2,0
1,1,14,4,24,90000,0,0
2,6,1,1,38,90000,2,0
2,7,2,1,39,90000,2,0
1,2,36,1,1,90000,2,2
1,2,4,1,36,90000,0,2
4,12,14,1,8,90000,0,0
1,1,0,1,40,90000,1,0
2,4,32,1,24,90000,2,0
2,4,36,1,2,90000,1,2
3,7,1,1,24,90000,2,0
1,2,0,4,24,90000,0,0
2,5,25,1,41,90000,0,2
3,7,36,1,0,90000,2,0
1,1,14,1,24,90000,0,0
2,10,9,1,36,90000,2,0
2,3,18,1,22,90000,0,0
1,2,20,1,9,90000,2,0
1,3,36,1,11,90000,2,0
2,6,29,1,26,90000,1,0
3,6,31,4,40,90000,0,0
3,8,36,1,38,90000,2,0
2,5,20,4,3,90000,2,0
2,3,36,0,36,90000,2,2
1,1,14,1,24,90000,0,2
1,2,12,1,19,90000,2,2
3,7,21,1,26,90000,2,0
3,4,1,1,24,90000,2,2
2,5,26,6,24,90000,0,0
2,6,26,1,24,90000,2,2
1,1,7,1,24,90000,0,2
1,5,26,1,19,90000,2,2
2,9,12,6,35,90000,1,0
2,6,0,1,19,90000,1,0
2,6,25,1,29,90000,2,2
1,1,36,4,14,90000,2,0
2,3,18,4,19,90000,1,0
3,11,18,1,9,90000,1,0
1,3,4,1,31,90000,1,2
1,1,18,1,20,90000,1,0
2,4,25,1,21,90000,2,0
2,6,36,1,3,90000,0,2
2,5,1,1,19,90000,2,0
0,1,7,1,19,90000,2,2
1,2,5,1,3,90000,1,0
5,3,18,0,24,90000,1,2
1,1,4,1,24,90000,0,0
3,5,36,1,35,90000,2,0
3,5,25,1,5,90000,2,0
3,5,15,1,24,90000,2,0
2,4,0,1,41,90000,2,2
2,6,10,1,26,90000,1,0
1,3,33,1,3,90000,2,2
1,4,24,1,5,90000,1,2
2,3,7,1,5,90000,2,0
1,4,1,1,24,90000,0,0
2,4,26,1,24,90000,0,0
5,7,23,1,14,90000,2,2
1,1,4,1,5,90000,1,2
2,3,27,4,36,90000,0,2
1,1,36,1,36,90000,2,0
4,3,7,1,5,90000,2,0
3,10,31,6,38,90000,2,0
2,7,13,1,24,90000,0,0
1,2,14,1,24,90000,0,2
2,6,14,4,34,90000,0,0
4,10,10,4,41,90000,0,0
3,9,18,4,26,90000,2,0
1,2,7,1,24,90000,2,2
3,10,4,4,4,90000,0,0
3,6,26,1,24,90000,2,2
0,1,7,1,7,90000,2,0
3,7,1,1,10,90000,2,2
5,15,21,1,36,90000,2,0
1,1,7,1,24,90000,2,0
2,2,12,2,19,90000,2,2
2,3,36,1,24,90000,2,2
2,4,29,1,24,90000,2,0
1,1,7,1,7,90000,2,0
2,3,7,1,41,90000,2,2
1,1,22,2,21,90000,0,0
1,3,18,1,24,90000,2,0
2,6,36,1,10,90000,2,2
1,3,7,1,24,90000,2,0
3,4,11,4,30,90000,2,2
1,2,26,1,24,90000,2,2
1,3,7,1,10,90000,2,0
1,2,15,1,40,90000,0,2
3,5,25,1,1,90000,2,0
3,5,3,4,0,90000,2,2
1,2,14,1,24,90000,2,0
2,6,16,1,5,90000,2,0
2,5,36,1,38,90000,2,0
1,3,9,1,26,89900,0,0
2,5,24,1,21,89900,0,0
2,5,31,1,1,89900,2,0
1,3,18,0,11,89900,1,0
1,2,18,1,24,89900,0,0
1,4,32,1,22,89700,2,0
1,3,36,1,36,89600,0,0
2,3,0,4,41,89600,0,0
1,2,7,1,5,89500,2,0
2,6,36,1,41,89500,2,0
2,4,14,1,22,89500,2,2
2,8,36,4,41,89500,2,0
2,4,16,4,5,89500,0,0
1,1,27,1,29,89488,0,0
1,2,36,4,30,89474,2,0
2,3,18,2,38,89400,1,0
2,1,18,4,8,89273,1,0
2,5,14,1,10,89250,2,2
2,5,6,1,2,89200,1,0
3,10,25,1,5,89040,2,0
3,6,10,4,41,89016,0,0
2,3,36,1,36,89000,2,0
2,3,18,4,3,89000,0,0
1,2,36,4,24,89000,2,0
3,8,21,1,6,89000,2,0
2,8,12,1,19,89000,2,0
2,7,6,1,35,89000,1,0
2,7,1,1,15,89000,2,0
3,7,32,1,24,89000,0,0
5,8,18,1,4,89000,2,0
1,2,14,1,13,89000,2,0
1,4,7,1,41,89000,2,2
3,6,3,1,11,89000,0,2
1,3,0,4,19,89000,0,0
1,4,25,1,22,89000,2,0
3,6,6,1,41,89000,1,2
2,10,37,6,9,89000,2,2
2,6,25,1,9,89000,2,0
2,5,18,1,5,89000,2,0
1,5,14,1,4,89000,2,0
3,9,24,1,20,89000,2,0
1,2,5,1,19,89000,2,0
4,13,18,1,28,89000,0,0
2,3,1,1,7,89000,2,0
1,1,7,1,5,89000,2,2
3,4,17,1,36,89000,0,0
2,1,4,1,4,89000,0,2
1,4,0,1,19,89000,0,0
2,3,29,4,26,89000,0,0
6,4,18,1,27,89000,1,0
2,3,1,1,1,89000,0,0
2,5,20,4,28,89000,2,0
2,5,36,1,36,89000,2,2
3,7,14,1,0,89000,2,0
2,6,4,4,22,89000,0,0
3,3,14,1,3,89000,0,0
2,5,18,1,5,89000,0,2
3,9,3,1,4,89000,0,0
2,4,29,1,0,89000,1,0
2,3,5,1,35,89000,0,0
4,5,25,4,3,89000,2,0
2,3,8,1,24,89000,0,0
2,5,33,1,38,89000,0,2
5,11,18,4,29,89000,2,0
4,10,36,2,10,89000,2,2
3,5,27,4,19,88850,2,0
2,6,26,1,24,88800,2,0
3,8,37,6,5,88700,2,0
1,1,0,1,26,88500,2,0
1,2,7,4,10,88500,2,0
1,2,7,1,24,88500,2,0
1,3,18,4,38,88500,1,0
2,5,27,1,28,88500,0,0
1,2,0,1,3,88500,0,0
3,3,7,0,38,88500,2,0
4,5,4,3,4,88500,2,2
5,12,36,1,3,88500,2,0
1,4,0,4,24,88500,2,0
1,4,7,1,41,88500,2,2
2,8,24,1,11,88400,1,2
2,6,26,1,19,88250,2,0
2,5,20,4,5,88200,2,0
1,2,14,1,24,88200,1,0
3,7,36,4,1,88000,2,0
1,2,8,1,6,88000,0,0
1,3,36,1,5,88000,2,0
1,3,4,1,3,88000,2,0
1,2,18,1,1,88000,1,0
6,12,18,1,32,88000,0,0
1,1,7,1,24,88000,2,0
1,2,7,1,36,88000,2,0
1,3,14,1,9,88000,2,0
1,3,26,1,24,88000,0,0
1,1,14,1,40,88000,0,0
1,6,25,1,32,88000,2,2
2,1,7,4,36,88000,2,2
0,1,36,1,3,88000,1,2
1,3,7,1,22,88000,2,2
3,5,36,1,24,88000,2,2
2,5,18,1,5,88000,0,2
1,2,6,1,41,88000,1,2
2,5,36,4,41,88000,2,0
3,5,35,4,16,88000,2,2
3,1,23,1,9,88000,1,2
1,2,0,1,36,88000,2,0
2,4,9,1,10,88000,2,0
2,4,29,1,24,88000,0,0
1,2,7,4,24,88000,2,2
1,2,33,1,1,88000,2,0
2,5,36,1,9,88000,0,0
4,4,36,4,24,88000,0,0
3,10,16,6,13,88000,1,0
2,5,24,4,5,88000,0,0
2,5,18,1,26,88000,2,0
1,1,36,1,19,88000,2,0
2,2,36,1,24,88000,0,2
3,8,14,1,14,88000,2,0
1,1,18,4,25,88000,1,0
2,5,7,4,5,88000,2,0
2,7,36,1,24,88000,2,0
2,4,36,1,24,88000,2,0
3,8,36,1,24,88000,0,0
3,4,18,2,29,88000,1,0
2,4,5,1,36,88000,0,0
1,1,36,1,1,88000,0,2
1,1,14,4,9,88000,2,2
1,1,0,1,24,88000,2,0
0,1,36,1,3,88000,2,0
4,14,36,1,19,88000,2,2
1,3,36,1,37,88000,2,0
2,3,24,1,19,88000,2,2
3,10,36,1,19,88000,2,0
3,10,10,1,18,88000,0,0
1,1,11,1,9,88000,0,2
3,12,18,1,19,88000,1,0
3,6,17,1,41,88000,0,0
4,10,3,6,11,88000,0,2
1,3,0,4,5,88000,2,0
1,3,14,1,24,88000,2,0
4,8,6,1,18,88000,0,0
3,4,29,1,26,88000,1,0
2,5,4,4,40,88000,2,2
2,4,21,1,26,88000,2,1
2,2,7,4,5,88000,2,0
2,3,14,1,41,88000,2,0
2,5,36,1,41,88000,0,0
2,4,18,4,16,88000,1,0
2,6,25,4,1,88000,2,0
3,4,36,1,1,88000,2,0
1,1,36,1,1,88000,2,2
1,3,29,1,26,88000,0,2
1,2,32,1,31,88000,0,0
2,9,18,3,3,88000,0,2
1,2,4,1,26,88000,0,0
5,9,18,1,15,88000,2,0
1,3,3,1,11,88000,2,0
1,1,0,4,5,88000,2,0
1,3,36,1,3,88000,2,2
2,5,27,4,6,88000,2,0
1,1,7,1,41,88000,2,2
1,1,7,1,41,88000,2,2
1,1,7,1,4,88000,2,0
1,3,11,1,13,88000,0,2
1,1,36,1,10,87950,1,2
1,4,36,4,9,87900,2,0
2,3,36,1,3,87870,2,0
2,5,0,4,5,87800,0,0
2,7,12,1,24,87550,0,0
1,1,36,1,3,87550,2,0
3,11,33,1,26,87500,2,0
2,6,18,1,35,87500,2,0
1,2,18,4,36,87500,0,0
1,2,4,1,24,87500,2,0
2,6,25,1,24,87500,2,0
2,4,25,1,5,87500,2,0
1,5,21,1,0,87500,1,0
1,3,27,1,22,87500,1,0
1,2,0,1,24,87500,2,2
2,6,21,1,14,87500,0,2
1,1,7,1,24,87500,0,2
1,2,14,4,24,87500,0,0
1,3,14,1,24,87500,0,0
1,3,18,1,32,87500,2,0
1,2,29,1,19,87500,2,0
1,2,31,1,8,87500,1,2
1,2,0,4,24,87400,2,0
1,4,0,1,5,87400,2,0
1,1,32,1,22,87300,2,0
4,2,17,1,2,87198,2,0
2,5,17,1,41,87198,2,0
4,10,22,4,41,87198,0,2
2,4,18,2,24,87165,1,2
0,1,7,1,36,87000,2,0
3,5,18,4,24,87000,0,0
1,1,36,1,38,87000,2,0
1,2,14,1,40,87000,0,0
4,17,4,0,21,87000,0,0
1,2,36,1,2,87000,2,0
1,3,18,4,3,87000,2,0
1,3,36,1,41,87000,2,0
3,5,15,1,3,87000,2,0
1,1,7,4,24,87000,2,0
4,12,4,4,41,87000,0,2
2,3,7,1,9,87000,0,2
1,1,14,1,24,87000,2,2
2,4,7,1,5,87000,2,2
5,6,21,1,40,87000,0,0
1,1,36,1,36,87000,1,0
2,5,24,4,23,87000,2,2
2,6,18,1,41,87000,0,0
2,5,36,1,10,87000,2,0
1,1,7,1,24,87000,2,0
1,2,0,4,3,87000,2,0
1,1,7,1,24,87000,2,0
1,3,7,1,22,87000,2,0
1,2,7,1,19,87000,2,0
2,5,36,4,35,87000,2,0
1,2,26,1,3,87000,2,0
2,2,15,1,36,87000,2,2
1,3,9,4,3,87000,2,2
2,5,22,4,41,87000,2,0
2,6,32,1,26,87000,1,0
2,7,9,1,3,87000,2,2
3,3,17,4,41,87000,2,0
3,7,21,1,6,87000,2,0
2,4,14,1,21,87000,2,0
2,4,17,1,41,87000,1,0
3,7,18,4,24,87000,2,0
2,4,18,4,13,87000,1,0
2,6,5,4,3,87000,1,0
3,7,32,1,24,87000,1,0
1,1,36,1,19,87000,2,2
2,2,4,1,9,87000,2,2
1,3,7,1,41,87000,2,2
1,2,9,1,3,87000,2,0
2,3,11,1,0,87000,2,2
1,4,27,1,3,87000,0,0
2,1,36,1,19,87000,0,0
3,8,22,1,5,87000,0,0
2,4,30,1,41,87000,2,0
3,7,32,1,4,87000,2,2
2,4,14,1,24,87000,2,0
2,2,18,2,2,87000,0,2
1,2,7,1,24,87000,2,2
1,2,14,4,5,87000,1,2
3,8,21,4,17,87000,0,0
2,4,14,1,15,87000,0,0
3,10,12,1,19,87000,0,0
2,7,25,1,22,87000,2,0
0,1,36,1,24,87000,2,2
2,4,0,1,12,87000,2,0
1,3,14,1,19,87000,2,2
4,12,10,1,35,87000,1,0
3,5,15,4,5,87000,2,0
2,5,36,1,24,87000,0,0
2,4,4,1,4,87000,0,0
2,1,7,1,36,87000,2,0
2,6,17,1,41,87000,2,2
1,3,5,1,19,87000,1,2
2,5,27,1,27,87000,2,0
1,4,11,1,26,87000,1,2
1,1,9,4,33,87000,2,2
2,4,11,1,3,87000,2,2
3,10,4,1,40,87000,2,0
3,15,18,7,31,87000,2,0
0,1,7,1,36,87000,2,0
0,1,7,4,24,87000,2,2
2,6,33,1,13,87000,2,0
2,5,16,4,5,87000,0,2
1,1,7,1,24,87000,2,0
1,1,14,1,9,87000,2,2
2,3,27,2,13,87000,1,0
1,1,33,1,3,87000,2,2
2,6,26,1,24,87000,2,0
0,1,7,1,24,87000,2,0
2,4,29,1,26,87000,0,0
7,15,32,1,41,87000,1,0
2,4,7,1,3,87000,2,0
2,5,1,1,24,87000,0,0
3,4,5,2,11,87000,0,0
2,5,18,1,8,87000,2,0
5,11,12,4,21,87000,2,0
3,6,1,1,5,87000,2,0
1,3,6,1,37,86900,1,2
2,6,17,1,38,86900,2,0
4,12,10,4,12,86880,1,0
2,3,22,1,5,86726,0,2
2,1,18,4,39,86700,0,0
2,3,0,1,25,86700,2,0
1,1,7,1,3,86600,2,0
1,2,0,1,5,86600,0,0
1,3,24,1,22,86574,2,0
3,1,18,1,24,86544,0,0
1,4,1,1,24,86500,2,0
2,6,19,1,29,86500,1,0
2,4,33,1,5,86500,2,2
2,7,36,1,13,86500,1,2
2,7,25,1,3,86500,2,0
2,4,7,1,35,86500,2,0
1,3,36,1,41,86400,2,0
1,2,31,1,5,86400,2,2
3,9,4,4,3,86400,0,0
2,4,27,1,37,86400,0,2
4,8,18,1,36,86400,0,0
2,6,5,1,19,86400,1,0
2,2,36,6,36,86362,2,0
2,3,18,1,39,86300,2,0
2,4,14,4,41,86249,2,0
1,3,1,1,0,86200,2,0
1,2,4,1,4,86200,0,0
1,4,26,1,24,86000,0,0
4,10,25,1,24,86000,2,0
1,4,25,1,36,86000,2,0
1,3,0,1,38,86000,2,0
1,1,14,1,24,86000,0,0
3,8,4,4,6,86000,2,2
2,4,23,4,26,86000,1,2
3,7,25,1,3,86000,2,0
1,1,29,4,3,86000,0,0
3,5,22,2,11,86000,0,0
1,2,21,4,8,86000,2,0
2,5,27,1,9,86000,2,0
1,3,36,1,30,86000,0,0
2,7,3,1,11,86000,2,0
2,4,25,1,37,86000,2,0
2,3,18,4,5,86000,0,0
3,10,36,1,10,86000,0,0
2,4,6,1,38,86000,1,0
2,5,14,4,39,86000,2,0
3,8,18,4,33,86000,0,0
2,6,14,1,33,86000,1,2
2,6,36,1,38,86000,2,0
1,3,37,1,17,86000,0,2
5,6,6,1,19,86000,1,0
2,4,23,1,38,86000,2,0
1,2,7,1,35,86000,2,0
2,7,10,1,16,86000,1,0
1,2,18,1,26,86000,0,0
2,3,18,2,19,86000,1,0
3,6,18,4,19,86000,2,2
2,3,18,4,27,86000,1,0
1,1,5,1,36,86000,0,2
1,3,27,1,31,86000,1,0
2,3,4,4,4,86000,2,2
1,3,14,1,24,86000,2,0
2,4,6,1,41,86000,1,0
1,3,14,1,41,86000,2,0
3,8,25,1,24,86000,2,0
2,5,18,1,9,86000,2,2
1,2,7,1,9,86000,2,0
2,4,25,1,9,86000,2,2
4,10,22,5,34,86000,2,0
0,2,3,7,40,86000,1,2
5,10,21,1,0,86000,2,0
3,9,18,0,16,86000,2,0
2,7,6,4,40,86000,1,0
6,15,23,1,9,86000,0,0
2,4,9,1,26,86000,1,2
2,5,4,1,22,86000,2,0
1,3,1,1,24,86000,2,0
2,6,36,1,10,86000,2,0
2,2,36,1,21,86000,2,0
2,5,36,1,22,86000,2,0
2,6,18,4,10,86000,1,2
3,5,36,4,21,86000,0,2
2,3,7,4,36,86000,2,2
2,4,17,1,5,86000,1,0
3,6,36,1,9,86000,0,0
2,4,2,1,25,86000,0,0
1,2,0,1,19,86000,0,0
1,2,26,1,19,86000,2,0
2,4,24,1,6,86000,1,2
1,1,7,1,26,86000,2,0
6,15,15,1,29,86000,2,2
4,11,5,4,5,86000,1,2
1,4,36,1,35,86000,0,0
2,3,28,1,35,86000,2,2
1,2,36,1,27,86000,2,0
2,3,0,4,36,86000,2,0
1,3,14,1,0,86000,0,2
4,1,2,1,19,86000,2,0
1,2,0,1,3,85900,0,0
1,3,24,4,16,85835,1,0
1,1,36,7,5,85800,2,0
2,5,26,1,24,85800,2,2
2,3,1,1,24,85600,2,0
1,3,11,1,41,85500,1,0
2,5,0,4,20,85500,2,0
3,8,0,4,9,85500,2,0
1,2,7,1,41,85500,2,0
1,4,16,1,5,85500,1,2
2,7,14,1,9,85500,0,0
