AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
26-29,2,Legal,Doctorate Degree,"Los Angeles, CA",130000,Hybrid,LGBTQ+
22-25,3,Finance,Bachelor's Degree,"Philadelphia, PA",130000,Remote,Male
34-37,15,Government,Master's Degree,"Denver, CO",130000,Hybrid,Female
42-45,14,Healthcare,Master's Degree,"Washington, DC",130000,Hybrid,Male
34-37,10,Telecommunications,Master's Degree,"Los Angeles, CA",130000,Remote,Female
30-33,8,Consumer Goods,Bachelor's Degree,"San Francisco, CA",130000,Remote,Female
30-33,5,Finance,Bachelor's Degree,"Las Vegas, NV",130000,Remote,Male
26-29,5,Healthcare,Doctorate Degree,"Seattle, WA",130000,Onsite,Male
22-25,3,Healthcare,Master's Degree,"Los Angeles, CA",130000,Remote,Male
30-33,13,Advertising,Trade/Vocational,"Los Angeles, CA",130000,Hybrid,Female
38-41,10,Pharmacy,Master's Degree,"New York, NY",130000,Remote,Male
30-33,10,Tech,Master's Degree,"New York, NY",130000,Remote,Female
30-33,6,Entertainment,Bachelor's Degree,"New York, NY",130000,Hybrid,Female
26-29,6,Consulting,Bachelor's Degree,"Washington, DC",130000,Remote,Male
26-29,7,Fashion,Bachelor's Degree,"New York, NY",130000,Onsite,Female
22-25,1,Banking,Bachelor's Degree,"New York, NY",130000,Hybrid,Male
22-25,1,Finance,Bachelor's Degree,"New York, NY",130000,Hybrid,Male
26-29,5,Finance,Master's Degree,"New York, NY",130000,Hybrid,Male
38-41,17,Media,Bachelor's Degree,"New York, NY",130000,Onsite,Female
34-37,10,Tech,Bachelor's Degree,"Dallas, TX",130000,Hybrid,Female
26-29,5,Tech,Bachelor's Degree,"Washington, DC",130000,Remote,Male
26-29,5,Finance,Master's Degree,"Dallas, TX",130000,Remote,Female
30-33,6,Accounting,Bachelor's Degree,"Washington, DC",130000,Remote,Female
22-25,2,Finance,Bachelor's Degree,"Chicago, IL",130000,Remote,Male
26-29,4,Tech,Bachelor's Degree,"San Diego, CA",130000,Hybrid,Male
26-29,6,Finance,Master's Degree,"Boston, MA",130000,Hybrid,Male
34-37,10,Consumer Goods,Bachelor's Degree,"Minneapolis, MN",130000,Hybrid,Female
26-29,5,Accounting,Bachelor's Degree,"New York, NY",130000,Onsite,Male
30-33,10,Sales,Bachelor's Degree,"Orlando, FL",130000,Remote,Female
30-33,7,Retail,Bachelor's Degree,"San Francisco, CA",130000,Remote,Female
26-29,2,Engineering,Bachelor's Degree,"San Francisco, CA",130000,Remote,Male
30-33,9,Tech,Bachelor's Degree,"San Jose, CA",130000,Remote,Female
26-29,5,Finance,Bachelor's Degree,"New York, NY",130000,Onsite,Female
26-29,3,Pharmacy,Doctorate Degree,"Philadelphia, PA",130000,Onsite,Female
26-29,4,Tech,Bachelor's Degree,"New York, NY",130000,Remote,Female
26-29,4,Tech,Bachelor's Degree,"Seattle, WA",130000,Hybrid,Female
22-25,3,Fintech,Bachelor's Degree,"New York, NY",130000,Remote,Male
34-37,4,Tech,Bachelor's Degree,"Atlanta, GA",130000,Remote,Female
26-29,8,Marketing,Bachelor's Degree,"Chicago, IL",130000,Remote,Female
26-29,4,Tech,Master's Degree,"St. Louis, MO",130000,Remote,Male
34-37,11,Entertainment,Master's Degree,"Los Angeles, CA",130000,Remote,Male
30-33,8,Tech,Master's Degree,"San Diego, CA",130000,Remote,Male
26-29,7,Marketing,Bachelor's Degree,"New York, NY",130000,Remote,Female
26-29,6,Accounting,Bachelor's Degree,"Los Angeles, CA",130000,Remote,Female
26-29,3,Tech,Bachelor's Degree,"Denver, CO",130000,Remote,Male
38-41,15,Pharmacy,Doctorate Degree,"Philadelphia, PA",130000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Hartford, CT",130000,Remote,Female
26-29,1,Medical,Doctorate Degree,"Boston, MA",130000,Onsite,Female
26-29,5,Tech,Bachelor's Degree,"Chicago, IL",130000,Remote,Female
26-29,3,Finance,Bachelor's Degree,"New York, NY",130000,Remote,Female
34-37,8,Tech,Bachelor's Degree,"San Francisco, CA",130000,Remote,Male
18-21,1,Tech,Bachelor's Degree,"New York, NY",130000,Hybrid,Male
26-29,6,Healthcare,Bachelor's Degree,"New York, NY",130000,Remote,Female
30-33,4,Advertising,Bachelor's Degree,"Atlanta, GA",130000,Remote,Male
30-33,5,Healthcare,Bachelor's Degree,"New York, NY",130000,Hybrid,Male
26-29,7,Media,Bachelor's Degree,"Los Angeles, CA",130000,Hybrid,Male
34-37,12,Telecommunications,Bachelor's Degree,"Atlanta, GA",130000,Remote,Female
26-29,4,Healthcare,Master's Degree,"Seattle, WA",130000,Hybrid,Male
26-29,7,Tech,Bachelor's Degree,"Los Angeles, CA",130000,Remote,Female
26-29,5,Accounting,Master's Degree,"Charlotte, NC",130000,Remote,Female
22-25,2,Finance,Bachelor's Degree,"New York, NY",130000,Hybrid,Female
26-29,2,Healthcare,Master's Degree,"Austin, TX",130000,Hybrid,Female
34-37,12,Biotech,Bachelor's Degree,"Boston, MA",130000,Hybrid,Male
22-25,3,Finance,Bachelor's Degree,"New York, NY",130000,Hybrid,Male
22-25,3,Finance,Bachelor's Degree,"Boston, MA",130000,Hybrid,Male
26-29,4,Healthcare,Master's Degree,"Dallas, TX",130000,Onsite,Female
26-29,7,Retail,Bachelor's Degree,"Chicago, IL",130000,Hybrid,Female
26-29,3,Tech,Bachelor's Degree,"Austin, TX",130000,Hybrid,Male
22-25,3,Insurance,Master's Degree,"Houston, TX",130000,Onsite,Female
34-37,13,Manufacturing,Bachelor's Degree,"Chicago, IL",130000,Remote,Female
26-29,2,Healthcare,Bachelor's Degree,"Phoenix, AZ",130000,Hybrid,Female
26-29,7,Automotive,Bachelor's Degree,"Detroit, MI",130000,Remote,Male
30-33,5,Legal,Doctorate Degree,"Chicago, IL",130000,Hybrid,Female
30-33,10,Tech,Bachelor's Degree,"New York, NY",130000,Remote,Male
34-37,1,Healthcare,Associate's Degree,"Sacramento, CA",130000,Hybrid,Female
22-25,3,Medical,Master's Degree,"Hartford, CT",130000,Hybrid,Female
22-25,3,Tech,Master's Degree,"San Francisco, CA",130000,Remote,Female
26-29,4,Tech,Bachelor's Degree,"New York, NY",130000,Remote,Male
30-33,9,Public Relations,Bachelor's Degree,"San Francisco, CA",130000,Remote,Female
22-25,2,Banking,Bachelor's Degree,"Chicago, IL",130000,Hybrid,Male
22-25,1,Tech,Bachelor's Degree,"New York, NY",130000,Remote,Female
26-29,3,Healthcare,Doctorate Degree,"New York, NY",130000,Onsite,Male
26-29,5,Tech,Bachelor's Degree,"Detroit, MI",130000,Remote,Female
30-33,10,Finance,Bachelor's Degree,"Atlanta, GA",130000,Hybrid,Male
26-29,4,Fintech,Bachelor's Degree,"New York, NY",130000,Remote,Female
22-25,1,Healthcare,Bachelor's Degree,"New York, NY",130000,Remote,Female
30-33,7,Consulting,Bachelor's Degree,"Washington, DC",130000,Remote,Female
26-29,3,Finance,Bachelor's Degree,"Washington, DC",130000,Hybrid,Male
30-33,3,Finance,Master's Degree,"New York, NY",130000,Remote,Male
30-33,8,Media,Bachelor's Degree,"Los Angeles, CA",130000,Remote,Female
30-33,10,Advertising,Bachelor's Degree,"New York, NY",130000,Remote,LGBTQ+
26-29,8,Marketing,Bachelor's Degree,"New York, NY",130000,Hybrid,Female
26-29,10,Aerospace,Some College,"Los Angeles, CA",130000,Onsite,Male
26-29,5,Automotive,Some College,"Cleveland, OH",130000,Onsite,Male
34-37,2,Tech,Some College,"Portland, OR",130000,Remote,Female
42-45,16,Manufacturing,Master's Degree,"Boston, MA",130000,Remote,Male
22-25,1,Tech,Bachelor's Degree,"Seattle, WA",130000,Hybrid,Male
26-29,6,Tech,Master's Degree,"Washington, DC",129520,Remote,Female
30-33,11,Consulting,Master's Degree,"Washington, DC",129400,Remote,Female
26-29,6,Consumer Goods,Bachelor's Degree,"Los Angeles, CA",129200,Remote,Female
30-33,1,Tech,Master's Degree,"Austin, TX",129000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"New York, NY",129000,Remote,Female
26-29,4,Entertainment,Doctorate Degree,"Los Angeles, CA",129000,Remote,Female
30-33,6,Tech,Master's Degree,"San Francisco, CA",129000,Hybrid,Female
22-25,3,Tech,Bachelor's Degree,"New York, NY",129000,Hybrid,Male
30-33,6,Biotech,Doctorate Degree,"San Francisco, CA",129000,Hybrid,Female
22-25,2,Fintech,Bachelor's Degree,"Seattle, WA",129000,Remote,Female
34-37,11,Aerospace,Master's Degree,"Hartford, CT",129000,Hybrid,Male
18-21,1,Tech,Bachelor's Degree,"Detroit, MI",129000,Remote,Male
18-21,1,Tech,Bachelor's Degree,"Seattle, WA",129000,Remote,Male
22-25,2,Tech,Bachelor's Degree,"Houston, TX",129000,Remote,Female
18-21,1,Tech,Bachelor's Degree,"Washington, DC",129000,Hybrid,Female
26-29,7,Biotech,Master's Degree,"Boston, MA",129000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Seattle, WA",129000,Remote,Male
26-29,4,Pharmacy,Bachelor's Degree,"Washington, DC",129000,Hybrid,Female
22-25,1,Tech,Bachelor's Degree,"San Diego, CA",129000,Hybrid,Female
26-29,5,Consulting,Some College,"New York, NY",128750,Remote,Female
26-29,7,Tech,Master's Degree,"Austin, TX",128700,Onsite,Female
26-29,6,Healthcare,Master's Degree,"New York, NY",128600,Remote,Male
26-29,5,Consumer Goods,Bachelor's Degree,"Boston, MA",128500,Hybrid,Female
30-33,10,Media,Bachelor's Degree,"Seattle, WA",128500,Hybrid,Female
22-25,2,Oil And Gas,Bachelor's Degree,"Houston, TX",128100,Onsite,Female
26-29,4,Marketing,Bachelor's Degree,"New York, NY",128000,Hybrid,Female
22-25,2,Consulting,Bachelor's Degree,"Los Angeles, CA",128000,Remote,Female
34-37,3,Tech,Master's Degree,"Seattle, WA",128000,Remote,Female
26-29,1,Tech,Master's Degree,"Seattle, WA",128000,Remote,Male
26-29,6,Tech,Bachelor's Degree,"San Diego, CA",128000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"San Francisco, CA",128000,Hybrid,Male
34-37,7,Healthcare,Some College,"Chicago, IL",128000,Remote,Female
26-29,5,Tech,Some College,"Seattle, WA",128000,Remote,Female
26-29,4,Advertising,Bachelor's Degree,"Cincinnati, OH",128000,Hybrid,Male
26-29,4,Tech,High School/GED,"Los Angeles, CA",128000,Remote,Female
22-25,1,Tech,Master's Degree,"Los Angeles, CA",128000,Onsite,Male
26-29,6,Tech,Master's Degree,"Jacksonville, FL",128000,Hybrid,Female
34-37,13,Media,Bachelor's Degree,"Washington, DC",128000,Hybrid,Male
30-33,9,Tech,Bachelor's Degree,"Seattle, WA",128000,Remote,Female
26-29,4,Tech,Bachelor's Degree,"New York, NY",128000,Hybrid,Female
30-33,5,Pharmacy,Doctorate Degree,"Chicago, IL",128000,Onsite,Male
30-33,11,Banking,Master's Degree,"Dallas, TX",128000,Remote,Female
30-33,3,Tech,Bachelor's Degree,"Minneapolis, MN",128000,Remote,Male
26-29,5,Tech,Bachelor's Degree,"San Francisco, CA",128000,Remote,Male
22-25,3,Tech,Bachelor's Degree,"Seattle, WA",128000,Remote,Female
26-29,7,Automotive,Master's Degree,"Detroit, MI",128000,Remote,Male
46+,13,Tech,Master's Degree,"Charlotte, NC",127750,Remote,Female
34-37,12,Medical,Master's Degree,"Los Angeles, CA",127500,Remote,Female
30-33,10,Tech,Bachelor's Degree,"Denver, CO",127500,Remote,Male
26-29,5,Consulting,Master's Degree,"Houston, TX",127500,Remote,Male
22-25,2,Consulting,Bachelor's Degree,"New York, NY",127500,Remote,LGBTQ+
38-41,11,Engineering,Bachelor's Degree,"Charlotte, NC",127500,Hybrid,Male
30-33,9,Insurance,Bachelor's Degree,"Boston, MA",127500,Remote,Female
34-37,11,Accounting,Master's Degree,"Phoenix, AZ",127500,Hybrid,Male
30-33,8,Accounting,Master's Degree,"Chicago, IL",127500,Remote,Female
30-33,5,Pharmacy,Doctorate Degree,"San Francisco, CA",127500,Hybrid,Female
26-29,4,Advertising,Bachelor's Degree,"New York, NY",127500,Remote,Female
22-25,2,Tech,Bachelor's Degree,"Seattle, WA",127500,Remote,Male
26-29,4,Consulting,Bachelor's Degree,"New York, NY",127500,Remote,Female
22-25,2,Tech,Bachelor's Degree,"New York, NY",127500,Remote,LGBTQ+
22-25,2,Consulting,Bachelor's Degree,"New York, NY",127500,Remote,Male
30-33,8,Tech,Bachelor's Degree,"Indianapolis, IN",127500,Remote,Female
26-29,3,Consulting,Bachelor's Degree,"Atlanta, GA",127500,Remote,Male
22-25,2,Tech,Bachelor's Degree,"Seattle, WA",127000,Remote,Female
26-29,4,Insurance,Bachelor's Degree,"Chicago, IL",127000,Remote,Female
30-33,12,Marketing,Bachelor's Degree,"San Francisco, CA",127000,Hybrid,Male
30-33,9,Banking,Bachelor's Degree,"Charlotte, NC",127000,Hybrid,Male
26-29,4,Tech,Bachelor's Degree,"Orlando, FL",127000,Remote,Male
26-29,4,Biotech,Bachelor's Degree,"San Francisco, CA",127000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"Atlanta, GA",127000,Remote,Female
26-29,1,Medical,Master's Degree,"San Jose, CA",127000,Hybrid,Female
26-29,3,Healthcare,Master's Degree,"New York, NY",127000,Hybrid,Female
30-33,8,Marketing,Bachelor's Degree,"Los Angeles, CA",127000,Onsite,Female
26-29,2,Pharmacy,Doctorate Degree,"New York, NY",127000,Hybrid,Male
30-33,9,Medical,Master's Degree,"Irvine, CA",127000,Hybrid,Male
18-21,1,Tech,Bachelor's Degree,"Seattle, WA",127000,Hybrid,Male
22-25,3,Consulting,Master's Degree,"Washington, DC",127000,Remote,Female
22-25,4,Tech,Bachelor's Degree,"New York, NY",127000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"San Francisco, CA",127000,Remote,Male
26-29,5,Insurance,Master's Degree,"New York, NY",127000,Hybrid,Female
22-25,5,Tech,Master's Degree,"New York, NY",127000,Remote,Female
34-37,13,Advertising,Bachelor's Degree,"Seattle, WA",127000,Onsite,Female
22-25,3,Consulting,Bachelor's Degree,"Seattle, WA",127000,Remote,Female
22-25,6,Tech,High School/GED,"Charlotte, NC",127000,Remote,Male
30-33,6,Healthcare,Doctorate Degree,"Chicago, IL",127000,Onsite,Female
26-29,5,Sales,Master's Degree,"New York, NY",127000,Remote,Female
30-33,10,Government,Bachelor's Degree,"Baltimore, MD",127000,Remote,Female
30-33,6,Healthcare,Bachelor's Degree,"San Diego, CA",127000,Hybrid,Female
34-37,12,Manufacturing,Bachelor's Degree,"Cincinnati, OH",127000,Hybrid,Male
38-41,17,Tech,Some College,"Chicago, IL",127000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Washington, DC",127000,Remote,Female
30-33,1,Tech,Bachelor's Degree,"San Francisco, CA",127000,Remote,Male
30-33,10,Retail,Bachelor's Degree,"Seattle, WA",126800,Remote,Female
26-29,4,Banking,Bachelor's Degree,"New York, NY",126600,Hybrid,Female
22-25,3,Government,Master's Degree,"Baltimore, MD",126000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Austin, TX",126000,Remote,Female
26-29,1,Finance,Bachelor's Degree,"New York, NY",126000,Hybrid,Female
26-29,6,Government,Bachelor's Degree,"Washington, DC",126000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"Seattle, WA",126000,Remote,Male
26-29,3,Healthcare,Doctorate Degree,"Cincinnati, OH",126000,Onsite,Female
30-33,8,Marketing,Bachelor's Degree,"Chicago, IL",126000,Hybrid,Female
22-25,1,Tech,Master's Degree,"New York, NY",126000,Hybrid,Female
22-25,1,Consumer Goods,Master's Degree,"Austin, TX",126000,Hybrid,Male
30-33,7,Healthcare,Doctorate Degree,"New York, NY",126000,Hybrid,Female
30-33,7,Biotech,Doctorate Degree,"Baltimore, MD",126000,Hybrid,Female
34-37,10,Retail,Bachelor's Degree,"Los Angeles, CA",126000,Hybrid,Female
26-29,3,Tech,Bachelor's Degree,"Seattle, WA",126000,Remote,Male
22-25,2,Consulting,Bachelor's Degree,"New York, NY",126000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Miami, FL",126000,Remote,Male
42-45,16,Tech,Associate's Degree,"Washington, DC",126000,Remote,Male
34-37,6,Tech,Some College,"Raleigh, NC",126000,Remote,Female
30-33,13,Food,Master's Degree,"Minneapolis, MN",126000,Hybrid,Female
22-25,1,Automotive,Some College,"Seattle, WA",126000,Onsite,LGBTQ+
22-25,2,Sales,Bachelor's Degree,"Washington, DC",126000,Remote,Male
22-25,3,Media,Bachelor's Degree,"Denver, CO",125740,Remote,Female
26-29,2,Healthcare,Doctorate Degree,"Dallas, TX",125563,Onsite,Male
26-29,2,Pharmacy,Doctorate Degree,"Los Angeles, CA",125300,Hybrid,Female
34-37,6,Retail,Associate's Degree,"Miami, FL",125000,Remote,Female
26-29,6,Tech,Bachelor's Degree,"Seattle, WA",125000,Remote,Female
26-29,3,Tech,Master's Degree,"Seattle, WA",125000,Remote,Female
26-29,1,Accounting,Doctorate Degree,"New York, NY",125000,Remote,Female
34-37,8,Legal,Doctorate Degree,"Atlanta, GA",125000,Hybrid,Female
30-33,7,Accounting,Master's Degree,"San Diego, CA",125000,Remote,Female
26-29,7,Tech,Bachelor's Degree,"Washington, DC",125000,Remote,Female
18-21,1,Tech,Bachelor's Degree,"San Jose, CA",125000,Remote,Female
34-37,5,Tech,Bachelor's Degree,"Washington, DC",125000,Remote,Female
26-29,4,Consumer Goods,Bachelor's Degree,"Cincinnati, OH",125000,Hybrid,Female
34-37,8,Marketing,Bachelor's Degree,"San Francisco, CA",125000,Remote,Female
30-33,5,Consulting,Bachelor's Degree,"Miami, FL",125000,Remote,Female
30-33,10,Retail,Bachelor's Degree,"Atlanta, GA",125000,Remote,Female
26-29,5,Marketing,High School/GED,"Charlotte, NC",125000,Remote,Male
22-25,1,Tech,Bachelor's Degree,"New York, NY",125000,Remote,Male
30-33,8,Advertising,Bachelor's Degree,"San Francisco, CA",125000,Remote,Male
26-29,4,Healthcare,Bachelor's Degree,"Boston, MA",125000,Remote,Male
22-25,1,Tech,Bachelor's Degree,"Seattle, WA",125000,Remote,Male
26-29,6,Automotive,Bachelor's Degree,"Irvine, CA",125000,Hybrid,Male
22-25,3,Tech,Bachelor's Degree,"Boston, MA",125000,Remote,Male
26-29,5,Consulting,Bachelor's Degree,"Raleigh, NC",125000,Remote,Female
26-29,3,Finance,Master's Degree,"Chicago, IL",125000,Remote,Male
22-25,2,Finance,Bachelor's Degree,"New York, NY",125000,Hybrid,Female
26-29,4,Accounting,Bachelor's Degree,"Chicago, IL",125000,Hybrid,Female
26-29,3,Pharmacy,Doctorate Degree,"New York, NY",125000,Remote,Female
34-37,13,Government,Master's Degree,"Washington, DC",125000,Hybrid,Female
30-33,5,Finance,Bachelor's Degree,"New York, NY",125000,Hybrid,Female
22-25,2,Fintech,Bachelor's Degree,"New York, NY",125000,Remote,Male
26-29,5,Manufacturing,Bachelor's Degree,"Philadelphia, PA",125000,Hybrid,Male
22-25,3,Tech,Bachelor's Degree,"New York, NY",125000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"San Francisco, CA",125000,Remote,Male
26-29,6,Retail,Bachelor's Degree,"New York, NY",125000,Hybrid,Female
22-25,1,Tech,Master's Degree,"Seattle, WA",125000,Remote,Male
26-29,4,Tech,Some College,"Minneapolis, MN",125000,Remote,Female
26-29,3,Finance,Bachelor's Degree,"San Francisco, CA",125000,Remote,Female
42-45,10,Construction,Master's Degree,"Dallas, TX",125000,Hybrid,Female
34-37,9,Accounting,Master's Degree,"San Jose, CA",125000,Remote,Female
26-29,6,Finance,Some College,"New York, NY",125000,Remote,Male
30-33,7,Human Resources,Bachelor's Degree,"Charlotte, NC",125000,Remote,Female
22-25,5,Consulting,Bachelor's Degree,"New York, NY",125000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"New York, NY",125000,Hybrid,Female
30-33,5,Banking,Bachelor's Degree,"Charlotte, NC",125000,Hybrid,Male
22-25,3,Media,Master's Degree,"New York, NY",125000,Hybrid,Female
26-29,4,Finance,Bachelor's Degree,"New York, NY",125000,Hybrid,Female
22-25,3,Finance,Bachelor's Degree,"San Francisco, CA",125000,Remote,Female
26-29,2,Legal,Doctorate Degree,"Chicago, IL",125000,Hybrid,Male
30-33,8,Finance,Bachelor's Degree,"Atlanta, GA",125000,Onsite,Female
34-37,11,Oil And Gas,Some College,"Dallas, TX",125000,Remote,Male
22-25,4,Tech,Bachelor's Degree,"Miami, FL",125000,Remote,Male
22-25,1,Tech,Bachelor's Degree,"San Jose, CA",125000,Hybrid,Male
26-29,4,Healthcare,Master's Degree,"Charlotte, NC",125000,Remote,Female
30-33,9,Tech,Bachelor's Degree,"Chicago, IL",125000,Remote,Female
26-29,5,Media,Bachelor's Degree,"New York, NY",125000,Remote,Female
30-33,10,Oil And Gas,Bachelor's Degree,"Houston, TX",125000,Remote,Female
26-29,4,Tech,Bachelor's Degree,"San Francisco, CA",125000,Remote,Female
30-33,11,Tech,Bachelor's Degree,"New York, NY",125000,Remote,Female
30-33,8,Finance,Master's Degree,"New York, NY",125000,Hybrid,Female
30-33,4,Aerospace,Doctorate Degree,"Los Angeles, CA",125000,Hybrid,Female
34-37,9,Telecommunications,Bachelor's Degree,"Philadelphia, PA",125000,Hybrid,Female
26-29,8,Healthcare,Associate's Degree,"Los Angeles, CA",125000,Onsite,Female
26-29,4,Tech,Bachelor's Degree,"Los Angeles, CA",125000,Remote,Female
22-25,3,Finance,Bachelor's Degree,"Charlotte, NC",125000,Onsite,Male
22-25,4,Finance,Bachelor's Degree,"New York, NY",125000,Remote,Male
26-29,3,Pharmacy,Master's Degree,"New York, NY",125000,Remote,Male
30-33,6,Engineering,Master's Degree,"Detroit, MI",125000,Remote,Male
38-41,17,Education,Master's Degree,"Los Angeles, CA",125000,Onsite,Female
30-33,8,Accounting,Master's Degree,"Chicago, IL",125000,Onsite,Female
22-25,4,Tech,Bachelor's Degree,"Los Angeles, CA",125000,Remote,Female
